Class,File,Surface Area,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3_bin_0,A3_bin_1,A3_bin_2,A3_bin_3,A3_bin_4,A3_bin_5,A3_bin_6,A3_bin_7,A3_bin_8,A3_bin_9,A3_bin_10,A3_bin_11,A3_bin_12,A3_bin_13,A3_bin_14,A3_bin_15,A3_bin_16,A3_bin_17,A3_bin_18,A3_bin_19,A3_bin_20,A3_bin_21,A3_bin_22,A3_bin_23,A3_bin_24,A3_bin_25,A3_bin_26,A3_bin_27,A3_bin_28,A3_bin_29,A3_bin_30,A3_bin_31,A3_bin_32,A3_bin_33,A3_bin_34,A3_bin_35,A3_bin_36,A3_bin_37,A3_bin_38,A3_bin_39,D1_bin_0,D1_bin_1,D1_bin_2,D1_bin_3,D1_bin_4,D1_bin_5,D1_bin_6,D1_bin_7,D1_bin_8,D1_bin_9,D1_bin_10,D1_bin_11,D1_bin_12,D1_bin_13,D1_bin_14,D1_bin_15,D1_bin_16,D1_bin_17,D1_bin_18,D1_bin_19,D1_bin_20,D1_bin_21,D1_bin_22,D1_bin_23,D1_bin_24,D1_bin_25,D1_bin_26,D1_bin_27,D1_bin_28,D1_bin_29,D1_bin_30,D1_bin_31,D1_bin_32,D1_bin_33,D1_bin_34,D1_bin_35,D1_bin_36,D1_bin_37,D1_bin_38,D1_bin_39,D2_bin_0,D2_bin_1,D2_bin_2,D2_bin_3,D2_bin_4,D2_bin_5,D2_bin_6,D2_bin_7,D2_bin_8,D2_bin_9,D2_bin_10,D2_bin_11,D2_bin_12,D2_bin_13,D2_bin_14,D2_bin_15,D2_bin_16,D2_bin_17,D2_bin_18,D2_bin_19,D2_bin_20,D2_bin_21,D2_bin_22,D2_bin_23,D2_bin_24,D2_bin_25,D2_bin_26,D2_bin_27,D2_bin_28,D2_bin_29,D2_bin_30,D2_bin_31,D2_bin_32,D2_bin_33,D2_bin_34,D2_bin_35,D2_bin_36,D2_bin_37,D2_bin_38,D2_bin_39,D3_bin_0,D3_bin_1,D3_bin_2,D3_bin_3,D3_bin_4,D3_bin_5,D3_bin_6,D3_bin_7,D3_bin_8,D3_bin_9,D3_bin_10,D3_bin_11,D3_bin_12,D3_bin_13,D3_bin_14,D3_bin_15,D3_bin_16,D3_bin_17,D3_bin_18,D3_bin_19,D3_bin_20,D3_bin_21,D3_bin_22,D3_bin_23,D3_bin_24,D3_bin_25,D3_bin_26,D3_bin_27,D3_bin_28,D3_bin_29,D3_bin_30,D3_bin_31,D3_bin_32,D3_bin_33,D3_bin_34,D3_bin_35,D3_bin_36,D3_bin_37,D3_bin_38,D3_bin_39,D4_bin_0,D4_bin_1,D4_bin_2,D4_bin_3,D4_bin_4,D4_bin_5,D4_bin_6,D4_bin_7,D4_bin_8,D4_bin_9,D4_bin_10,D4_bin_11,D4_bin_12,D4_bin_13,D4_bin_14,D4_bin_15,D4_bin_16,D4_bin_17,D4_bin_18,D4_bin_19,D4_bin_20,D4_bin_21,D4_bin_22,D4_bin_23,D4_bin_24,D4_bin_25,D4_bin_26,D4_bin_27,D4_bin_28,D4_bin_29,D4_bin_30,D4_bin_31,D4_bin_32,D4_bin_33,D4_bin_34,D4_bin_35,D4_bin_36,D4_bin_37,D4_bin_38,D4_bin_39
Humanoid,m253.obj,-0.22127289705887182,-0.12976214165713093,0.06105099625679436,-0.08311350525622219,-0.9835751188078173,0.01391021120237665,0.5538368572141175,0.0408,0.0634,0.058,0.0482,0.0394,0.0402,0.0412,0.0392,0.0392,0.0464,0.0412,0.0354,0.0356,0.0294,0.0316,0.024,0.0266,0.025,0.0248,0.0222,0.0184,0.021,0.0184,0.02,0.0152,0.0168,0.0152,0.015,0.011,0.0146,0.011,0.0128,0.0098,0.0122,0.01,0.0068,0.0092,0.0066,0.0032,0.001,0.0056,0.033,0.0718,0.0824,0.0798,0.095,0.0994,0.1066,0.1146,0.0916,0.0716,0.053,0.0302,0.0122,0.0122,0.011,0.0062,0.0066,0.0046,0.0036,0.0034,0.0028,0.0018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0862,0.0586,0.0432,0.0502,0.059,0.0802,0.1,0.1266,0.095,0.0674,0.0426,0.0326,0.0376,0.0212,0.0172,0.0138,0.0118,0.0116,0.008,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5246,0.2166,0.1282,0.0596,0.0414,0.0198,0.0076,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m125.obj,-0.32312952795345573,0.0058856437875488945,1.5888585449256158,0.16768253181855927,0.4796830279738568,0.14726184922541824,0.31649339241532687,0.0318,0.0732,0.088,0.0696,0.0646,0.054,0.0448,0.039,0.0324,0.0302,0.0276,0.0226,0.0212,0.0188,0.0212,0.0176,0.0152,0.0186,0.0164,0.018,0.013,0.0152,0.0148,0.0172,0.0184,0.0156,0.0158,0.0142,0.0128,0.0182,0.0188,0.0174,0.0164,0.016,0.0142,0.0114,0.0106,0.0084,0.005,0.0018,0.0034,0.0318,0.06,0.0854,0.0926,0.0888,0.0858,0.0824,0.074,0.0616,0.0558,0.048,0.0424,0.0376,0.0304,0.0296,0.0244,0.0198,0.0132,0.0106,0.009,0.0052,0.0052,0.0022,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0392,0.0604,0.0784,0.0924,0.084,0.0826,0.072,0.0652,0.0602,0.042,0.0462,0.0422,0.0394,0.0334,0.0308,0.0256,0.0228,0.0202,0.013,0.0132,0.0074,0.0062,0.007,0.0038,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928,0.3432,0.164,0.0728,0.0206,0.0058,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m131.obj,-0.22047151410874122,-0.00632556071704748,0.5089943981085355,0.48272619134106887,0.5343747294645822,0.48326501394292853,1.019340044685601,0.0366,0.0682,0.0832,0.0748,0.0614,0.0546,0.0468,0.0402,0.0348,0.0286,0.0248,0.0224,0.0186,0.0186,0.0214,0.0186,0.0142,0.0192,0.0196,0.018,0.0198,0.0176,0.014,0.0148,0.012,0.0172,0.0146,0.0128,0.0144,0.0178,0.0176,0.0158,0.0176,0.0194,0.0122,0.0144,0.011,0.0068,0.0044,0.0012,0.006,0.0342,0.0718,0.0878,0.1034,0.0946,0.0856,0.0724,0.0616,0.0506,0.0494,0.043,0.0456,0.0352,0.0348,0.0268,0.022,0.0214,0.0172,0.0124,0.0084,0.009,0.0032,0.0028,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0388,0.0642,0.079,0.078,0.082,0.0812,0.0766,0.0656,0.0558,0.0592,0.055,0.0506,0.0376,0.0284,0.0202,0.02,0.0202,0.0172,0.0144,0.0132,0.011,0.0064,0.0066,0.003,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4236,0.32,0.1618,0.0682,0.0224,0.0038,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m119.obj,-0.337505334413746,-0.08098385377655921,0.9883165860161929,0.48506243591385184,0.08920311067092024,0.5151507655626276,0.6611774909048622,0.037,0.0876,0.081,0.0812,0.0614,0.053,0.0452,0.034,0.0338,0.0254,0.021,0.0182,0.0186,0.0162,0.0174,0.0156,0.0144,0.015,0.0118,0.0172,0.011,0.0144,0.0172,0.0104,0.0126,0.0172,0.0154,0.0152,0.0178,0.0194,0.0214,0.0152,0.023,0.02,0.0186,0.0196,0.0122,0.0078,0.005,0.0016,0.0068,0.0388,0.0714,0.0934,0.1012,0.0828,0.0716,0.0666,0.0616,0.0592,0.0544,0.0498,0.0408,0.0416,0.0356,0.03,0.0304,0.0196,0.0132,0.0118,0.0086,0.0046,0.004,0.0018,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0464,0.0712,0.082,0.0814,0.0832,0.0694,0.0694,0.0618,0.0536,0.054,0.0438,0.0412,0.0384,0.03,0.0318,0.0264,0.0262,0.0162,0.0156,0.0144,0.0122,0.0076,0.0086,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4538,0.3668,0.1422,0.0346,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m118.obj,-0.35085799764688175,-0.14080947092908477,0.6325230953871435,0.32822709879802914,0.1829389267001374,0.2496726621351852,1.3224431300391672,0.0448,0.0954,0.0856,0.0814,0.0584,0.0454,0.0422,0.0336,0.027,0.0246,0.0214,0.0218,0.0176,0.0156,0.0148,0.016,0.0148,0.0162,0.0144,0.0112,0.0158,0.0128,0.0134,0.0152,0.0144,0.0142,0.0138,0.0156,0.014,0.0198,0.0166,0.0232,0.0204,0.0216,0.0174,0.0164,0.0124,0.0104,0.0082,0.0022,0.009,0.0452,0.0746,0.0894,0.0888,0.098,0.0774,0.0734,0.0626,0.054,0.0526,0.0484,0.0428,0.035,0.0306,0.0286,0.0276,0.0182,0.0156,0.011,0.0078,0.0052,0.0032,0.0008,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.045,0.0674,0.0742,0.0858,0.0834,0.0768,0.0654,0.064,0.0598,0.054,0.0544,0.0434,0.0384,0.0296,0.021,0.0208,0.023,0.021,0.0158,0.0136,0.0116,0.0098,0.0062,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4872,0.3286,0.1354,0.0406,0.008,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m130.obj,-0.26764114911387343,-0.25867378959927206,-0.18722773650180585,-0.08800941246023071,0.15208350663808534,-0.23773797704294974,1.4672487454178156,0.0436,0.074,0.0838,0.0708,0.0598,0.0556,0.0364,0.0352,0.027,0.0246,0.0232,0.02,0.0236,0.0154,0.0242,0.021,0.0208,0.0192,0.0206,0.0158,0.0164,0.0172,0.015,0.0142,0.0138,0.0146,0.0148,0.0138,0.0142,0.0184,0.018,0.0182,0.0184,0.0164,0.016,0.0174,0.0128,0.0106,0.0036,0.0016,0.0072,0.0396,0.0776,0.094,0.1118,0.1106,0.0928,0.0678,0.06,0.0508,0.0424,0.042,0.0332,0.0344,0.0296,0.03,0.0216,0.0176,0.0126,0.009,0.006,0.0044,0.0032,0.0016,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.047,0.068,0.0642,0.0822,0.1088,0.077,0.0618,0.0536,0.0484,0.0718,0.0642,0.052,0.0406,0.021,0.0182,0.0174,0.0206,0.011,0.0074,0.0114,0.0122,0.009,0.007,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796,0.3128,0.1454,0.0496,0.012,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m124.obj,-0.2754887969296587,-0.3053170328982553,-0.2599117608852693,-0.344322220850673,0.15595803994774973,-0.38024306610896097,0.7193155968922371,0.0408,0.08,0.0792,0.0676,0.0552,0.053,0.0392,0.0386,0.0348,0.0284,0.0246,0.0234,0.0164,0.021,0.0194,0.016,0.0132,0.0174,0.0132,0.0168,0.0134,0.0152,0.0152,0.015,0.0164,0.0218,0.0158,0.0156,0.0136,0.0194,0.0164,0.025,0.0224,0.0148,0.0154,0.0188,0.0106,0.01,0.0054,0.0016,0.004,0.0308,0.07,0.0952,0.1034,0.0928,0.09,0.0698,0.0686,0.051,0.0512,0.0516,0.0412,0.0364,0.0312,0.022,0.0252,0.0186,0.0162,0.013,0.0054,0.0068,0.003,0.0022,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174,0.0428,0.0654,0.0704,0.0838,0.085,0.0806,0.072,0.0636,0.0536,0.0502,0.0512,0.0488,0.0368,0.0354,0.0286,0.0212,0.0208,0.0152,0.0134,0.013,0.0142,0.009,0.0056,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,0.3314,0.152,0.051,0.0134,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m246.obj,-0.37637062922055226,-0.21480826531661568,0.2714162025323173,-0.19599571475934388,-0.5906609303980228,-0.2530091838782002,2.081460455974961,0.0452,0.067,0.0706,0.057,0.0584,0.055,0.0426,0.0396,0.0338,0.03,0.0262,0.0264,0.0252,0.0312,0.0288,0.0218,0.0206,0.021,0.0188,0.017,0.015,0.0162,0.015,0.0158,0.017,0.0158,0.0132,0.0136,0.0136,0.0144,0.0122,0.0154,0.0134,0.0128,0.014,0.0132,0.0108,0.0128,0.0076,0.002,0.0076,0.0452,0.0784,0.085,0.0758,0.0814,0.085,0.0744,0.0912,0.0804,0.0666,0.0582,0.0472,0.0376,0.0202,0.0146,0.0116,0.01,0.0084,0.0088,0.0044,0.0032,0.0026,0.0018,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188,0.052,0.0638,0.0754,0.0838,0.083,0.087,0.071,0.0728,0.0526,0.0464,0.0442,0.0376,0.0392,0.0356,0.026,0.0286,0.0278,0.0222,0.0166,0.0114,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116,0.2222,0.1184,0.0598,0.042,0.0234,0.01,0.008,0.0018,0.0012,0.001,0.0002,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m252.obj,-0.18406147711671125,0.2936193825934105,1.7875473575943104,-0.0027345474453680384,-0.33946024667740843,0.14396152381412106,0.290805740620088,0.053,0.062,0.049,0.0414,0.0334,0.0286,0.0344,0.0382,0.0418,0.0502,0.0418,0.0448,0.0402,0.0312,0.0314,0.0334,0.0292,0.0292,0.0294,0.022,0.0242,0.0212,0.0192,0.0178,0.0172,0.0146,0.015,0.0166,0.0152,0.0096,0.0122,0.0116,0.0078,0.0082,0.0066,0.006,0.0064,0.0028,0.0022,0.001,0.002,0.012,0.0302,0.0502,0.0412,0.0484,0.0568,0.0558,0.0692,0.0796,0.0924,0.0908,0.0788,0.0684,0.049,0.0448,0.031,0.0286,0.0206,0.0154,0.0114,0.0076,0.0078,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302,0.0588,0.0624,0.0556,0.0384,0.0296,0.0282,0.03,0.0332,0.0336,0.0504,0.063,0.072,0.0706,0.068,0.049,0.0296,0.047,0.0472,0.0396,0.036,0.0192,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088,0.195,0.1242,0.0824,0.0566,0.0406,0.0394,0.0346,0.0412,0.037,0.0222,0.0112,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262,0.0714,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m256.obj,-0.44817852508877,-0.22772825944670663,0.8367631300307145,-0.4173546285642255,-0.1364987783590481,-0.33308869527341106,-0.3484998551920597,0.0422,0.0498,0.0426,0.0376,0.044,0.039,0.0374,0.0476,0.0512,0.048,0.0416,0.0416,0.0394,0.0302,0.0228,0.0218,0.0232,0.0228,0.0218,0.028,0.03,0.0254,0.0264,0.0244,0.0198,0.0194,0.017,0.016,0.0156,0.009,0.0112,0.0108,0.0074,0.0098,0.0068,0.005,0.007,0.0042,0.002,0.0002,0.0024,0.018,0.0618,0.1064,0.1496,0.1816,0.1228,0.091,0.0772,0.0508,0.0338,0.0214,0.0172,0.0178,0.015,0.0084,0.0066,0.007,0.0038,0.0034,0.0018,0.001,0.0004,0.0,0.0006,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546,0.0686,0.0844,0.0514,0.067,0.0896,0.1102,0.1062,0.0896,0.076,0.0508,0.0362,0.0364,0.0294,0.0176,0.0136,0.008,0.0044,0.0014,0.0016,0.0016,0.0008,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446,0.2038,0.1264,0.067,0.0306,0.015,0.009,0.0024,0.001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724,0.027,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m242.obj,0.059577815651920184,0.7182085355717771,1.335082273196023,0.15010992544013213,-0.5539466741665077,0.5239373822854466,0.6188863277876602,0.0376,0.0602,0.0652,0.0614,0.0532,0.0506,0.0436,0.0418,0.0348,0.0338,0.035,0.0298,0.029,0.0282,0.0232,0.0266,0.0254,0.02,0.0194,0.0212,0.02,0.0192,0.0146,0.018,0.0166,0.0148,0.0154,0.018,0.0166,0.0134,0.015,0.0136,0.0138,0.0116,0.0116,0.0076,0.0082,0.0044,0.0058,0.0018,0.0064,0.0448,0.0776,0.087,0.0758,0.0786,0.0808,0.0866,0.0826,0.0734,0.0648,0.0588,0.0434,0.0392,0.0286,0.0184,0.0136,0.0096,0.008,0.0068,0.0054,0.0046,0.0026,0.0022,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.05,0.0616,0.0752,0.0698,0.082,0.0888,0.0838,0.0774,0.0618,0.053,0.0456,0.0348,0.036,0.0336,0.0304,0.027,0.033,0.0164,0.011,0.009,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.2492,0.1216,0.0742,0.0424,0.0268,0.0138,0.0082,0.003,0.0032,0.001,0.0014,0.001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,0.0038,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Humanoid,m120.obj,-0.3494927923743494,-0.11880267405527242,0.7980646340013892,0.3805234222925962,0.045742416121268066,0.32472301868141124,0.9346371799914296,0.0476,0.0922,0.0848,0.0772,0.0644,0.047,0.0418,0.0366,0.0302,0.0276,0.0208,0.0184,0.019,0.0184,0.0112,0.0146,0.0146,0.0166,0.015,0.0178,0.0136,0.0128,0.0124,0.0164,0.015,0.014,0.0148,0.0162,0.017,0.0178,0.0174,0.0158,0.0176,0.019,0.02,0.0178,0.0122,0.0088,0.0034,0.0022,0.0062,0.0444,0.083,0.1048,0.1036,0.0926,0.075,0.066,0.0602,0.0546,0.0516,0.0406,0.0414,0.0378,0.0312,0.0278,0.0248,0.0176,0.0102,0.0078,0.0078,0.0058,0.0042,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0464,0.0772,0.0834,0.0892,0.0892,0.071,0.0722,0.0698,0.0522,0.0542,0.053,0.0396,0.033,0.0254,0.0208,0.0228,0.0214,0.0158,0.0146,0.0112,0.0116,0.008,0.0064,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509,0.3252,0.1288,0.0326,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
